itemSku,unitCost,Shuwaikh Main,Rai Branch,Fahaheel Branch,Ardiya Warehouse
HW-103803,2.920,0,0,6,11
HW-103804,13.199,10,11,0,0
HW-103805,4.192,8,0,12,0
HW-103806,11.421,0,0,12,0
HW-103807,16.787,0,0,0,2
HW-103808,23.996,0,0,12,0
HW-103809,2.970,0,6,6,0
HW-103810,13.907,0,2,4,0
HW-103811,KWD 34.942,8,5,12,0
HW-103812,0.770,0,0,0,0
HW-103813,23.093,0,12,0,0
HW-103814,24.354,6,0,0,3
HW-103815,19.390,0,9,5,3
HW-103816,211.358,0,12,7,12
HW-103817,14.933,0,6,0,0
HW-103818,4.261,2,11,0,3
HW-103819,19.005,3,0,12,0
HW-103820,KWD 17.867,0,0,8,0
HW-103821,11.749,0,11,8,6
HW-103822,15.388,10,7,0,0
HW-103823,14.809,0,0,2,7
HW-103824,169.869,9,0,0,0
HW-103825,9.437,2,0,12,3
HW-103826,4.344,0,0,7,6
HW-103827,6.483,2,0,0,0
HW-103828,0.928,10,0,0,0
HW-103829,10.489,8,0,8,0
HW-103830,19.384,0,0,0,0
HW-103831,9.015,7,3,0,3
HW-103832,13.296,3,0,0,0
HW-103833,6.048,8,3,9,0
HW-103834,5.347,0,0,0,0
HW-103835,6.631,0,0,0,6
HW-103836,0.582,1,0,11,0
HW-103837,3.105,0,0,3,7
HW-103838,KD 1.794,6,11,8,0
HW-103839,8.928,0,0,4,10
HW-103840,1.689,6,1,0,0
HW-103841,14.545,0,8,0,0
HW-103842,2.154,0,3,6,0
HW-103843,8.755,0,0,0,6
HW-103844,13.219,8,10,0,0
HW-103845,6.135,4,12,0,0
HW-103846,19.959,0,8,0,0
HW-103847,KWD 23.520,0,0,0,7
HW-103848,9.859,8,0,10,9
HW-103849,5.740,0,0,0,0
HW-103850,10.460,0,12,0,0
HW-103851,12.265,7,0,1,7
HW-103852,21.533,0,0,0,0
HW-103853,156.126,0,0,0,0
HW-103854,KD 12.203,0,0,0,0
HW-103855,21.834,0,8,0,5
HW-103856,6.922,0,0,0,7
HW-100369,16.252,3,0,0,0
HW-103858,16.077,4,4,0,0
HW-103859,17.594,0,2,3,11
HW-103860,16.124,2,0,10,11
HW-103861,16.046,0,0,0,12
HW-103862,KWD 8.895,0,0,0,0
HW-103863,22.378,0,11,9,0
HW-103864,18.999,7,7,0,7
HW-103865,6.647,0,10,7,0
HW-103866,KWD 20.826,0,0,2,0
HW-103867,24.456,3,0,4,8
HW-103868,10.442,2,3,4,0
HW-103869,23.353,4,2,0,0
HW-103870,9.036,0,0,12,0
HW-103871,10.977,9,8,8,0
HW-103872,12.994,12,3,3,0
HW-103873,8.041,8,0,5,4
HW-103874,4.637,4,9,2,5
HW-103875,12.537,0,2,0,1
HW-103876,21.710,0,0,0,0
HW-103877,7.610,3,0,0,9
HW-103878,15.025,0,5,0,10
HW-103879,13.712,0,7,0,0
HW-103880,22.912,0,6,9,0
HW-103881,11.079,3,11,0,5
HW-103882,19.927,3,0,7,7
HW-103883,17.655,0,0,0,0
HW-103884,228.908,2,0,0,12
HW-103885,0.297,5,8,9,11
HW-103886,16.568,3,0,0,0
HW-103887,20.124,6,0,8,0
HW-103888,17.381,2,11,7,3
HW-103889,12.005,0,8,8,0
HW-103890,20.246,4,3,9,2
HW-103891,17.454,10,0,4,0
HW-103892,KWD 16.801,8,0,0,8
HW-103893,4.648,0,7,0,0
HW-103894,19.214,0,12,3,0
HW-103895,24.864,0,0,0,6
HW-103896,23.468,8,4,0,2
HW-103897,23.728,9,5,0,0
HW-103898,10.925,5,7,12,12
HW-103899,2.432,0,0,0,0
HW-103900,18.425,9,0,0,5
HW-103901,17.510,0,9,9,0
HW-103902,21.536,5,0,0,6
HW-103903,24.765,0,2,4,5
HW-103904,16.395,12,0,0,12
HW-103905,8.499,0,9,4,0
HW-103906,18.932,0,2,4,0
HW-103907,171.642,9,0,0,1
HW-103908,22.168,6,0,5,3
HW-103909,15.159,11,0,0,0
HW-103910,1.048,0,0,0,0
HW-103911,KD 24.591,9,12,0,0
HW-103912,19.317,0,2,0,7
HW-103913,10.627,7,0,4,8
HW-103914,12.754,1,11,1,11
HW-103915,23.749,0,0,0,0
HW-103916,KWD 9.433,0,10,11,0
HW-103917,5.406,0,0,0,0
HW-103918,21.484,0,0,10,7
HW-103919,15.079,4,7,0,0
HW-103920,20.133,0,0,11,5
HW-103921,7.308,0,7,0,0
HW-103922,12.122,9,0,0,0
HW-103923,9.618,0,0,0,3
HW-103924,11.385,2,2,0,0
HW-103925,5.449,10,0,0,0
HW-103926,2.283,5,6,1,0
HW-103927,14.623,0,0,0,0
HW-103928,16.022,1,0,9,0
HW-103929,24.527,0,6,0,11
HW-103930,18.200,8,11,5,0
HW-103931,11.900,0,9,11,11
HW-103932,12.288,6,7,12,0
HW-103933,10.308,0,9,0,2
HW-103934,15.246,0,1,0,4
HW-103935,KD 24.669,9,8,0,0
HW-103936,KWD 8.178,5,6,8,8
HW-103937,11.808,0,2,0,11
HW-103938,19.958,4,0,6,3
HW-103939,18.962,10,0,12,0
HW-103940,15.154,10,0,8,10
HW-103941,10.053,6,10,0,9
HW-103942,22.048,3,0,12,0
HW-103943,11.652,0,3,0,0
HW-103944,KD 13.157,0,0,10,6
HW-103945,19.981,10,0,9,9
HW-103946,8.674,0,4,0,9
HW-103947,2.707,3,0,12,6
HW-103948,KWD 261.716,4,0,0,4
HW-103949,8.802,3,0,12,12
HW-103950,9.191,0,0,6,7
HW-103951,24.945,6,0,0,0
HW-103952,21.673,7,2,2,9
HW-103953,6.407,0,0,12,0
HW-103954,KWD 12.397,0,0,0,1
HW-103955,24.459,8,0,4,0
HW-103956,11.712,0,8,12,12
HW-103957,1.245,1,0,0,7
HW-103958,14.831,12,0,11,0
HW-103959,KWD 4.875,6,0,0,11
HW-103960,22.621,0,0,3,0
HW-103961,4.915,0,6,0,7
HW-103962,KD 18.460,0,3,11,8
HW-103963,14.904,12,0,1,10
HW-103964,KWD 23.397,6,12,6,9
HW-103965,KWD 8.384,1,5,0,0
HW-103966,KWD 6.587,1,0,2,12
HW-103967,KWD 10.937,12,0,0,5
HW-103968,168.388,3,0,0,4
HW-103969,12.202,5,1,0,0
HW-103970,KWD 10.742,0,0,9,5
HW-103971,14.007,6,6,2,1
HW-103972,20.146,7,0,9,11
HW-103973,3.730,8,2,0,10
HW-103974,19.695,9,0,9,0
HW-103975,20.371,11,1,5,0
HW-103976,7.538,0,1,3,11
HW-103977,19.927,6,0,0,3
HW-103978,KWD 15.789,0,8,0,7
HW-103979,KWD 3.292,0,8,3,8
HW-100552,24.464,5,11,0,8
HW-103981,24.158,0,6,8,9
HW-103982,11.608,0,4,0,0
HW-103983,3.115,0,0,4,7
HW-103984,23.857,0,0,0,0
HW-103985,7.352,0,2,7,5
HW-103986,18.558,10,0,0,0
HW-103987,18.764,0,0,0,0
HW-103988,16.591,0,0,7,0
HW-103989,24.839,2,4,2,1
HW-103990,15.509,0,10,0,11
HW-103991,9.505,0,12,0,2
HW-103992,KD 13.846,0,0,0,8
HW-103993,16.742,7,6,7,3
HW-103994,14.600,0,9,8,3
HW-103995,185.741,2,0,5,11
HW-103996,17.769,0,9,2,8
HW-103997,24.221,0,0,0,0
HW-103998,4.361,0,0,11,7
HW-103999,9.600,0,9,10,0
HW-104000,21.026,0,0,0,0
HW-104001,15.276,11,3,0,0
HW-104002,2.329,11,0,8,0
HW-104003,23.411,0,10,0,12
HW-104004,20.748,11,0,0,0
HW-104005,15.282,0,9,12,3
HW-104006,16.863,0,6,0,0
HW-104007,22.879,0,3,6,0
HW-104008,KWD 4.450,0,0,5,11
HW-104009,23.777,0,0,7,0
HW-104010,3.497,0,0,0,8
HW-104011,9.180,11,0,0,0
HW-104012,7.649,5,0,12,9
HW-104013,KWD 16.785,0,0,1,0
HW-104014,9.148,0,0,0,12
HW-104015,24.523,2,0,0,4
HW-104016,18.382,0,5,0,0
HW-104017,1.247,0,0,0,0
HW-104018,20.047,0,0,3,0
HW-104019,KWD 17.719,0,5,4,0
HW-104020,9.349,0,0,7,9
HW-104021,4.076,0,0,0,0
HW-104022,14.114,11,3,1,3
HW-104023,106.917,0,5,0,0
HW-104024,0.308,0,0,1,8
HW-104025,12.002,11,0,0,0
HW-104026,4.906,6,0,0,0
HW-104027,20.172,11,1,8,0
HW-104028,21.814,0,11,6,9
HW-104029,21.033,0,7,1,0
HW-104030,3.214,0,0,0,8
HW-104031,10.481,3,7,9,0
HW-104032,2.033,0,0,10,7
HW-104033,16.350,0,5,0,4
HW-104034,9.487,0,0,0,0
HW-104035,13.807,0,0,6,0
HW-104036,20.648,12,0,0,0
HW-104037,13.835,0,0,1,0
HW-104038,24.455,0,0,4,2
HW-104039,6.574,5,0,5,0
HW-104040,KD 10.771,0,0,0,0
HW-104041,5.916,0,0,5,0
HW-104042,24.208,0,0,0,6
HW-104043,23.159,6,10,4,0
HW-104044,22.284,0,9,10,4
HW-104045,17.808,0,0,1,0
HW-104046,20.194,0,0,0,0
HW-104047,67.939,0,0,0,0
HW-104048,13.304,12,0,0,0
HW-104049,23.478,0,0,0,0
HW-104050,3.058,4,0,0,0
HW-104051,8.059,1,0,0,0
HW-104052,4.398,0,0,6,0
HW-104053,12.111,0,0,0,0
HW-104054,11.536,6,0,0,0
HW-104055,23.215,11,2,3,0
HW-104056,19.235,3,1,0,11
HW-104057,3.574,0,0,0,7
HW-104058,22.434,5,8,0,3
HW-104059,1.453,12,9,0,11
HW-104060,23.493,0,8,4,0
HW-104061,20.501,12,0,0,4
HW-104062,11.686,4,10,0,5
HW-104063,15.003,8,0,0,0
HW-104064,9.860,4,10,0,10
HW-104065,15.502,10,0,4,2
HW-104066,15.467,11,11,9,1
HW-104067,23.156,4,2,4,2
HW-104068,1.414,0,7,1,0
HW-104069,0.490,0,0,0,2
HW-104070,9.490,4,12,11,1
HW-104071,14.156,0,2,0,12
HW-104072,6.939,0,0,0,10
HW-104073,13.078,3,0,12,0
HW-104074,286.117,10,0,0,0
HW-104075,22.519,0,0,0,5
HW-104076,6.481,0,0,4,9
HW-104077,13.926,0,0,0,0
HW-104078,10.423,2,0,0,0
HW-104079,7.304,2,0,0,11
HW-104080,8.628,0,0,0,0
HW-104081,4.341,0,12,0,0
HW-104082,20.085,7,11,9,0
HW-104083,10.575,0,0,0,0
HW-104084,1.556,0,0,10,0
HW-104085,9.750,0,1,0,6
HW-104086,22.126,12,10,0,6
HW-104087,KWD 24.771,0,0,0,0
HW-104088,KD 8.417,0,3,0,12
HW-104089,20.691,4,0,6,0
HW-104090,KD 14.366,11,0,11,0
HW-104091,5.433,4,0,0,0
HW-104092,17.837,6,0,0,10
HW-104093,1.594,3,0,2,0
HW-104094,20.312,0,12,4,0
HW-104095,10.850,12,0,0,0
HW-104096,12.713,0,0,1,3
HW-104097,14.858,8,0,2,0
HW-104098,23.429,0,0,0,5
HW-104099,15.238,0,4,9,11
HW-104100,KD 1.216,0,0,8,5
HW-104101,3.974,5,3,0,6
HW-104102,3.108,1,0,9,3
HW-104103,11.974,10,5,7,5
HW-104104,KD 7.159,0,7,11,0
HW-104105,14.696,0,8,7,0
HW-104106,293.182,5,5,0,11
HW-104107,5.676,3,8,0,0
HW-104108,KD 15.450,0,10,8,0
HW-104109,21.993,0,0,10,0
HW-104110,13.026,0,0,10,0
HW-104111,10.205,0,11,2,0
HW-104112,11.573,2,0,0,0
HW-104113,6.147,0,0,0,0
HW-104114,KD 0.666,0,12,6,0
HW-104115,20.174,0,0,0,0
HW-104116,KWD 15.898,0,11,5,0
HW-104117,KD 107.518,3,0,0,0
HW-104118,10.702,0,9,8,0
HW-104119,16.021,0,0,9,2
HW-104120,1.256,9,0,0,0
HW-104121,2.367,1,7,2,2
HW-104122,11.235,0,10,0,0
HW-104123,10.839,12,8,0,3
HW-104124,24.596,0,0,0,6
HW-104125,13.671,9,5,0,0
HW-104126,5.933,1,0,5,0
HW-104127,17.827,0,6,3,0
HW-104128,96.530,10,0,0,0
HW-104129,0.649,8,0,0,0
HW-104130,23.795,5,8,0,0
HW-104131,2.162,0,11,0,0
HW-104132,KWD 3.174,0,0,0,12
HW-104133,8.131,9,0,0,0
HW-104134,17.927,9,0,9,11
HW-104135,KD 1.199,0,11,12,0
HW-104136,1.090,0,0,8,0
HW-104137,18.883,9,11,6,0
HW-104138,2.814,4,0,0,8
HW-104139,11.831,0,0,0,0
HW-104140,18.530,0,3,0,1
HW-104141,0.123,1,0,0,0
HW-104142,18.190,11,0,7,0
HW-104143,11.973,1,8,1,0
HW-104144,3.326,0,4,0,0
HW-104145,KWD 20.151,2,7,3,3
HW-104146,2.640,0,0,1,0
HW-104147,14.770,0,0,0,5
HW-104148,163.401,0,0,0,12
HW-104149,11.523,0,0,0,10
HW-104150,9.552,0,1,11,4
HW-104151,22.577,0,0,0,0
HW-104152,14.665,0,0,0,3
HW-104153,6.072,0,4,6,8
HW-104154,20.523,0,0,0,0
HW-104155,22.208,0,0,12,12
HW-104156,20.129,0,6,0,2
HW-104157,4.620,0,11,8,0
HW-104158,9.112,2,7,0,0
HW-104159,22.563,0,0,2,9
HW-104160,4.710,6,0,0,0
HW-104161,10.457,0,0,0,11
HW-104162,4.605,0,0,5,5
HW-104163,16.951,0,0,0,0
HW-104164,21.556,0,0,9,0
HW-104165,14.952,0,11,0,0
HW-104166,1.324,9,1,0,0
HW-104167,21.733,11,0,0,4
HW-104168,5.892,0,12,7,0
HW-104169,20.319,0,9,5,0
HW-104170,1.081,4,0,0,0
HW-104171,8.059,0,0,0,3
HW-104172,18.423,0,0,6,10
HW-104173,6.258,0,0,6,1
HW-104174,11.081,0,11,0,0
HW-104175,KWD 17.015,0,0,0,0
HW-104176,8.563,0,3,0,11
HW-104177,12.152,0,0,0,0
HW-104178,KWD 18.403,6,0,0,0
HW-104179,23.038,5,0,0,0
HW-104180,0.806,2,4,0,0
HW-104181,9.173,4,12,3,0
HW-104182,21.461,7,8,0,9
HW-104183,187.737,1,11,11,0
HW-104184,19.774,0,5,4,0
HW-104185,0.182,0,2,11,3
HW-104186,2.750,0,0,1,9
HW-104187,KWD 13.733,0,4,8,0
HW-104188,10.704,0,2,9,0
HW-104189,KD 16.288,0,0,1,0
HW-104190,8.448,6,0,0,0
HW-104191,21.141,0,3,0,0
HW-104192,18.666,10,5,0,0
HW-104193,7.730,1,0,1,12
HW-104194,12.171,0,0,1,1
HW-104195,41.718,10,9,3,12
HW-104196,5.027,0,12,6,0
HW-104197,8.368,0,0,0,0
HW-104198,7.734,0,0,10,0
HW-104199,7.690,6,0,0,0
HW-104200,KWD 3.713,0,0,1,4
HW-104201,15.927,7,0,0,4
HW-104202,KD 1.162,1,0,0,0
HW-104203,4.206,8,0,0,0
HW-104204,KWD 9.136,0,6,0,0
HW-104205,14.863,2,0,0,2
HW-104206,KWD 7.958,8,7,0,8
HW-104207,8.940,0,0,12,4
HW-104208,KD 22.680,0,10,0,0
HW-104209,10.145,0,0,2,10
HW-104210,22.093,0,1,0,5
HW-104211,5.683,7,0,7,0
HW-104212,9.685,7,3,0,0
HW-104213,14.743,0,0,0,0
HW-104214,18.338,2,0,0,7
HW-104215,20.940,0,0,0,3
HW-104216,0.204,0,3,0,7
HW-104217,3.613,0,0,0,0
HW-104218,KD 4.539,3,12,10,4
HW-104219,3.406,0,0,0,0
HW-104220,7.141,0,11,10,0
HW-104221,4.970,0,0,0,0
HW-104222,6.861,0,11,5,4
HW-104223,23.177,5,4,0,0
HW-104224,KD 23.545,0,11,6,0
HW-104225,20.530,5,1,12,0
HW-104226,4.004,9,5,0,0
HW-104227,13.471,0,8,4,1
HW-104228,10.442,0,0,2,0
HW-104229,3.593,9,0,9,10
HW-104230,17.894,0,0,0,5
HW-104231,23.257,0,10,1,0
HW-104232,KWD 12.879,0,0,9,2
HW-104233,15.242,12,3,0,5
HW-104234,KD 15.495,0,10,0,7
HW-104235,18.073,0,7,1,7
HW-104236,16.490,0,0,0,0
HW-104237,15.314,9,7,0,8
HW-104238,KWD 5.999,5,0,5,3
HW-104239,0.329,0,9,10,0
HW-104240,15.390,10,0,7,0
HW-104241,0.524,0,0,0,2
HW-104242,7.289,0,0,4,0
HW-104243,18.230,0,0,8,9
HW-104244,KWD 0.415,0,7,3,11
HW-104245,7.432,5,0,5,8
HW-104246,21.365,0,0,0,0
HW-104247,5.585,7,0,0,0
HW-104248,10.562,3,0,2,0
HW-104249,20.820,12,0,0,11
HW-104250,20.347,0,0,0,5
HW-104251,23.119,5,0,6,0
HW-104252,4.832,9,0,0,0
HW-104253,16.016,5,4,4,0
HW-104254,18.219,10,7,4,0
HW-104255,21.026,11,0,0,12
HW-104256,8.534,0,0,0,0
HW-104257,KWD 7.046,0,5,11,6
HW-104258,2.915,0,3,5,1
HW-104259,15.392,0,0,0,0
HW-104260,KWD 4.186,9,11,0,0
HW-104261,3.635,0,0,0,0
HW-104262,13.604,4,1,11,0
HW-104263,11.511,5,0,8,9
HW-104264,8.642,0,11,11,0
HW-104265,1.843,3,5,0,9
HW-104266,15.572,0,2,0,0
HW-104267,KWD 276.360,0,0,4,1
HW-104268,5.822,0,0,11,4
HW-104269,21.765,0,0,11,9
HW-104270,11.420,0,9,7,0
HW-104271,8.536,0,6,0,0
HW-104272,KD 6.153,3,0,0,0
HW-104273,22.138,10,8,4,0
HW-104274,16.241,0,0,0,0
HW-104275,24.985,0,0,8,1
HW-104276,10.790,1,9,0,1
HW-104277,12.035,12,0,0,6
HW-104278,0.457,12,0,0,0
HW-104279,4.511,2,10,10,10
HW-104280,KWD 17.531,9,0,0,0
HW-104281,12.139,0,4,2,9
HW-104282,22.896,0,0,8,10
HW-104283,0.587,7,0,0,1
HW-104284,11.852,0,11,0,5
HW-104285,2.673,12,0,8,0
HW-104286,15.799,3,3,6,0
HW-104287,20.978,11,0,11,2
HW-104288,2.839,2,0,2,12
HW-104289,16.538,0,6,0,0
HW-104290,14.907,0,0,9,3
HW-104291,32.620,0,2,0,0
HW-104292,6.179,0,0,0,0
HW-104293,22.359,0,7,0,7
HW-104294,4.411,0,0,11,0
HW-104295,14.091,2,10,9,9
HW-104296,KD 30.638,0,4,3,0
HW-104297,15.047,0,0,0,0
HW-104298,1.224,0,0,4,9
HW-104299,16.697,2,0,3,9
HW-104300,24.308,0,0,0,10
HW-104301,16.016,1,1,6,11
HW-104302,KD 22.573,0,0,0,11
HW-104303,7.727,6,3,12,6
HW-104304,7.735,0,1,5,2
HW-104305,12.306,0,12,2,0
HW-104306,KD 17.743,0,0,12,0
HW-104307,16.976,0,12,4,0
HW-104308,12.160,0,0,0,0
HW-104309,0.287,2,11,0,0
HW-104310,1.314,0,6,0,0
HW-104311,2.942,2,2,0,0
HW-104312,3.915,0,7,10,4
HW-104313,288.967,12,0,0,0
HW-104314,3.274,6,6,9,6
HW-104315,8.823,0,0,0,1
HW-104316,223.901,4,0,0,10
HW-104317,191.566,5,0,5,3
HW-104318,101.059,0,3,0,0
HW-104319,KD 19.830,9,10,11,0
HW-104320,11.194,0,0,0,0
HW-104321,19.920,0,0,0,1
HW-104322,20.801,0,0,0,12
HW-104323,14.632,0,5,0,4
HW-104324,10.802,0,4,9,4
HW-104325,3.725,0,0,0,1
HW-104326,20.319,4,0,10,12
HW-104327,KD 20.719,5,2,12,0
HW-104328,21.426,6,0,0,0
HW-104329,5.283,0,7,7,0
HW-104330,1.006,1,9,0,0
HW-104331,9.759,3,0,0,12
HW-104332,23.443,2,0,8,2
HW-104333,8.365,0,3,11,0
HW-104334,22.897,0,6,6,0
HW-104335,17.565,10,0,0,10
HW-104336,KD 18.995,10,9,8,0
HW-104337,22.817,8,0,0,7
HW-104338,6.024,0,0,4,0
HW-104339,KD 19.842,8,12,0,0
HW-104340,0.825,0,11,3,0
HW-104341,8.496,0,10,9,9
HW-104342,12.427,0,8,6,2
HW-104343,KD 7.439,0,12,4,0
HW-104344,KWD 17.556,12,0,0,0
HW-104345,10.894,0,3,8,0
HW-104346,12.071,0,4,2,3
HW-104347,16.415,5,0,4,11
HW-104348,23.710,6,0,0,11
HW-104349,23.170,10,7,6,0
HW-104350,23.788,0,0,0,11
HW-104351,2.558,6,12,5,0
HW-104352,14.508,12,0,12,12
HW-104353,14.232,0,9,11,0
HW-104354,11.855,0,0,10,0
HW-104355,14.272,12,2,4,0
HW-104356,5.119,6,7,5,9
HW-104357,7.773,2,0,12,0
HW-104358,13.190,0,2,0,5
HW-104359,2.422,0,0,10,5
HW-104360,0.611,6,4,0,0
HW-104361,14.231,11,9,0,3
HW-104362,8.781,5,6,0,0
HW-104363,10.843,1,9,0,0
HW-104364,KD 1.575,6,9,0,0
HW-104365,KWD 23.767,0,0,0,0
HW-104366,14.093,1,2,4,0
HW-104367,22.212,12,1,0,0
HW-104368,19.852,2,0,0,0
HW-104369,8.594,4,0,0,0
HW-104370,0.748,0,0,0,5
HW-104371,KD 7.657,5,0,0,0
HW-101960,16.681,0,4,0,0
HW-104373,KD 3.254,0,0,9,0
HW-104374,12.345,0,0,11,11
HW-104375,4.989,4,12,8,3
HW-104376,KD 5.952,12,0,0,0
HW-104377,298.502,0,0,0,0
HW-104378,77.709,1,0,0,0
HW-104379,6.301,0,0,8,0
HW-104380,8.547,11,4,0,0
HW-104381,16.771,0,11,0,8
HW-104382,20.374,5,9,5,0
HW-104383,12.770,5,0,0,0
HW-104384,9.989,0,4,0,0
HW-104385,77.779,0,0,0,8
HW-104386,22.053,5,0,12,11
HW-104387,5.823,2,9,0,0
HW-104388,11.875,4,0,0,0
HW-104389,20.403,5,10,0,12
HW-104390,10.192,11,0,8,0
HW-104391,4.096,12,6,0,0
HW-104392,9.601,0,2,11,7
HW-104393,4.208,0,0,0,2
HW-104394,5.166,0,0,0,8
HW-104395,13.518,0,0,4,0
HW-104396,20.789,0,0,7,0
HW-104397,19.200,8,0,4,0
HW-104398,221.661,12,6,10,10
HW-104399,7.091,12,4,0,5
HW-104400,12.547,0,10,1,0
HW-104401,22.023,0,2,11,0
HW-104402,4.233,4,1,0,0
HW-104403,254.081,3,0,6,0
HW-104404,19.715,0,0,0,0
HW-104405,16.905,0,0,0,12
HW-104406,17.542,0,0,6,10
HW-104407,18.844,0,9,2,0
HW-104408,10.178,12,0,0,0
HW-104409,3.896,12,7,8,3
HW-104410,17.345,0,4,12,0
HW-104411,23.636,11,0,0,0
HW-104412,10.756,0,0,0,0
HW-104413,62.801,0,2,7,10
HW-104414,KWD 8.236,10,5,0,0
HW-104415,21.617,12,0,0,0
HW-104416,10.165,7,0,3,0
HW-104417,5.276,4,0,0,4
HW-104418,14.159,0,0,3,0
HW-104419,18.715,0,0,1,6
HW-104420,9.291,2,7,4,1
HW-104421,1.847,1,0,5,0
HW-104422,217.139,2,0,0,3
HW-104423,22.977,0,0,0,12
HW-104424,9.262,0,0,3,0
HW-104425,11.111,0,8,0,9
HW-104426,9.846,0,0,0,0
HW-104427,15.306,0,0,4,8
HW-104428,3.923,2,0,11,7
HW-104429,21.679,0,0,8,3
HW-104430,20.127,4,1,0,0
HW-104431,15.399,2,10,0,11
HW-104432,0.139,11,11,0,0
HW-104433,5.365,7,0,0,0
HW-104434,5.058,0,0,0,2
HW-104435,14.486,0,0,1,11
HW-104436,13.149,0,0,0,0
HW-104437,1.504,0,0,0,0
HW-104438,KD 22.707,0,0,1,8
HW-104439,18.241,6,0,0,8
HW-104440,14.702,0,0,5,0
HW-104441,5.607,0,0,0,0
HW-104442,3.606,0,0,2,0
HW-104443,KWD 55.236,0,11,1,6
HW-104444,15.980,0,0,5,0
HW-104445,0.701,8,0,0,2
HW-104446,15.715,9,0,10,0
HW-104447,88.894,0,0,0,0
HW-104448,242.163,3,0,3,10
HW-104449,13.107,0,0,7,9
HW-104450,7.019,0,11,3,5
HW-104451,22.607,5,8,0,0
HW-104452,21.769,10,0,0,12
HW-104453,KD 20.650,6,0,3,1
HW-104454,7.157,3,0,0,0
HW-104455,170.589,0,0,5,0
HW-104456,24.263,0,9,0,0
HW-104457,23.993,0,11,0,0
HW-104458,5.161,4,1,7,8
HW-104459,16.423,7,7,0,7
HW-104460,4.962,0,1,0,0
HW-104461,11.858,0,12,2,8
HW-104462,18.419,0,0,4,0
HW-104463,13.237,0,8,3,1
HW-104464,7.838,1,0,6,0
HW-104465,21.698,0,0,6,0
HW-104466,6.406,11,0,0,0
HW-104467,23.452,7,0,0,0
HW-104468,13.553,1,0,3,0
HW-104469,19.425,3,0,0,0
HW-104470,3.719,0,0,0,0
HW-104471,2.276,7,0,3,0
HW-104472,5.158,0,0,0,10
HW-104473,1.132,0,0,9,0
HW-104474,11.925,0,0,0,9
HW-104475,18.061,0,10,0,9
HW-100894,KWD 22.426,0,1,6,0
HW-104477,2.892,0,0,0,12
HW-104478,KD 19.027,0,0,10,2
HW-104479,8.695,0,2,5,0
HW-104480,KWD 13.645,3,9,5,0
HW-104481,11.830,11,0,0,3
HW-104482,10.903,0,9,0,0
HW-104483,5.496,2,0,10,6
HW-104484,KWD 7.926,4,4,0,0
HW-104485,KD 18.753,10,0,7,0
HW-104486,10.901,0,0,3,12
HW-104487,13.455,12,1,0,5
HW-104488,2.319,11,5,3,0
HW-104489,2.036,0,6,0,0
HW-104490,18.227,0,3,6,0
HW-104491,KD 1.468,5,0,0,1
HW-104492,23.905,0,0,0,5
HW-104493,5.248,1,0,0,10
HW-104494,24.735,0,12,5,0
HW-104495,9.653,7,0,0,7
HW-104496,8.553,10,0,0,1
HW-104497,21.716,0,0,0,5
HW-104498,14.907,8,2,0,2
HW-104499,22.493,0,0,4,10
HW-104500,7.403,2,1,0,0
HW-104501,4.146,7,0,9,10
HW-104502,23.828,11,4,0,4
HW-104503,KD 4.693,2,3,4,11
HW-104504,20.218,0,10,0,0
HW-104505,KD 3.020,0,6,8,0
HW-104506,20.916,7,8,0,5
HW-104507,KD 5.389,1,8,6,0
HW-104508,23.673,0,9,1,6
HW-104509,6.345,10,5,0,3
HW-104510,12.503,0,2,0,0
HW-104511,8.128,11,0,0,0
HW-104512,KD 5.458,0,0,8,0
HW-104513,16.091,0,0,6,12
HW-104514,24.488,0,0,8,0
HW-104515,14.860,11,12,0,8
HW-104516,15.937,12,0,11,6
HW-104517,8.523,0,3,0,0
HW-104518,1.678,12,0,0,1
HW-104519,12.967,4,2,0,0
HW-104520,16.505,0,0,0,0
HW-104521,1.290,0,0,0,0
HW-104522,24.620,2,0,0,0
HW-104523,14.064,2,0,1,0
HW-104524,0.225,0,10,0,0
HW-104525,8.502,2,0,7,6
HW-104526,13.329,0,8,0,0
HW-104527,4.226,0,8,0,0
HW-104528,226.303,6,2,6,0
HW-104529,15.600,2,10,9,0
HW-104530,14.964,2,0,0,7
HW-104531,16.569,0,1,0,0
HW-104532,14.843,0,0,0,0
HW-104533,0.238,0,11,4,0
HW-104534,4.033,2,0,0,7
HW-104535,19.906,10,0,5,7
HW-104536,6.488,7,0,12,0
HW-104537,2.327,0,0,0,0
HW-104538,8.615,10,8,3,0
HW-104539,12.713,0,0,3,0
HW-104540,20.739,10,0,0,9
HW-104541,15.351,12,11,0,0
HW-104542,17.971,9,0,0,6
HW-104543,1.713,0,8,10,0
HW-104544,26.263,0,0,4,11
HW-104545,9.841,0,9,12,0
HW-104546,13.453,5,0,0,0
HW-104547,0.895,8,10,10,7
HW-104548,18.642,0,0,0,3
HW-104549,5.611,6,0,3,0
HW-104550,9.777,2,6,4,0
HW-104551,2.565,0,0,11,4
HW-104552,254.100,11,0,8,9
HW-104553,11.558,5,0,6,10
HW-104554,19.162,0,11,0,3
HW-104555,13.275,0,9,3,0
HW-104556,7.943,0,0,12,10
HW-104557,1.366,0,1,0,8
HW-104558,18.682,4,2,12,3
HW-104559,8.062,7,0,0,6
